config,run_label,benchmark_label,block_number,tx_index,channel_header_type,tx_id,envelope_bytes,envelope_sha256,validation_code,validation_name,endorsements,block_classification,accepted_for_tx_mean
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,23,3,962628013de47db8fad8b099b95962c680a9b56aecc2bacd38b0bfb0b7d08e0c,19707,a76f4216e4e5cf1e8066378bc1d75abb71cb722e0eda8dcaa83ed7643fe89fca,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,24,3,b56fe7d4b2fbd511ecb8e03dd30847906f043ffe7627cffeca0dcd4e8bc25df9,19707,564f3be18e04038aa6104239d388fb641322f263798ecbefb1115068b9ed0aea,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,25,3,95a0185867b8b5fd8a0841be794aed54fc4ea692d82a8e412f56d3b9c8056e5c,19708,aba06d8e75ab1e2e3b84cc17c522a9584d5d088358dddf39bd3d064a45664141,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,26,3,30b37d6428479bf9777e77b78f65520d7a4aecfe733af8ce37d3e21ccd7089d9,19708,745584d620841fa294f0c2bda5cd055a4b75d1f7570e8caa6f8d23ffe47938c0,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,27,3,1e9066810d294a3e1890bf82602154914aa17e948e16b5269246ff30e370ba2b,19707,a7b973aa445c876d5fb281b16f5e8d7e1be02a49aefe7facb72d07ef9055da5e,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,28,3,cb8770011a8ac58ad9d7a670eeec43dbafa09091bd26edb31d3e04ccfc6f3030,19706,a607909d7777eb190b05b98c41d9f8a1c67106e9cebf3fbff319fdf1b5e222a9,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,29,3,37d7e1a366763413c27807b35ce639af2a3808f1b4152a7e496aa89acf5a1ff8,19707,aa5bea0a7aa719ea7f4c78f608edc97deaf1c0efaf54972b67af0546c163c1eb,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,30,3,0d611ca84d66c81ed428cec125e6ae95058d6e7f9a267bd3827dbefdd043b94f,19707,520a11bbc0641f7b386ab66235b1d5bfbb66edee7f59b0ff1f7a0d163c76d09a,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,31,3,20ebe7108c53beb011d8302dde9c2223dd196ab806e26fd910d5dbace57b258f,19706,37a1bba2d216e496ed6033d3963e0a37693cbb9ab3350912de015ae211233400,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,32,3,dc85436a8498728b2c30b55caab4a5ec943e9fc7ceb465c2dc8e17a9b19a25a7,19707,2b1f6ececa0826087a24ae9ed668a892f6958f336748316961c676d5e37eab90,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,33,3,ff7818928915aca6a09d8a49ecc9fe3242fc96ccfec89599e09ddeb8c416a153,19707,a7bd1ebc7c20437d664395daf7f660872dc17bf70ffde2edd8e975c473b83d21,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,34,3,0a21b1f093009e3e75b8de83ceaa236cb1acde625923c2dacb98f74d4a1a3bac,19708,81b444450fac58856315aaf91ec42a61fc6cd384f76a4d32ffbb5d03eb2b40b8,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,35,3,7184109bdbb11dfb4c65c711f408bafe147036ddc4f55982ead394bb201dfdfc,19708,44e431805d6672589f17045666b84d4ce990dc78a016a1588f861aa3012448c9,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,36,3,ed18b5aa6c370381c84a0d63619c60c6a3759b6f0779f095cfeda71b703e9101,19707,95d2900362df4cc2f4b8fdcb68142fad9c9aa45f539ca276c00c6a784623259b,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,37,3,9e88c05491999a4221af48145f37ad6dfa61440c81cabf41321352a3076bae02,19707,26d004b330aab2c0d27848e45cdf903e19352ca61aed095c9bbb8b42ecf971b6,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,38,3,67733a619976627a60b390a1d5a6438be0947d61a246ba7ca4e1677fcd0a6c52,19707,7c85c344ac48a4c2be776ecff301aac2a2ab28e45b21cc8b08b8a775f3f161cc,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,39,3,f676ceba913c622a379f8ce2d38b2a785bf45e967d25f4623a73d0a5f2011e2b,19707,d5b1ffbb1721b90a8e562cdd50db44a50666297ca90712c29eeb45f944e12714,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,40,3,5d6fce2b18377e7b19a9bc6f19838b8f29bc39c465485ed2cd5e945cd3784a07,19708,f9b7e54ffba3bbdc3ba3f24621fbf07827bf52f9a87f74b79d152a8f23fa5733,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,41,3,7c9df50ea9fc693d2b0e4a610fc6078aca6915ed236a0e1ce58d4fa2f19b2f95,19708,9cd2654a42c507d1fbd9a791a8b106eb907a8d4cebad537be985ff281547c31d,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,42,3,9e9af66e30cd53b52678597b4a09b259348acfb5a02771094f51419fe7a9c13b,19708,b79c9f92c5ff73ec4110a3987a5282e8a8f120f5cb11ff7a4ac5e39dc33e2142,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,43,3,7637aaaf43674ca32e8d3cb34bc3459049d039adfbd24f0f8a127e17de4441d1,19707,8f12671ff6b994e7e5c7e664111a81ab6757c73c5a3367302529306018dc8f94,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,44,3,34431f9d00b2dd0366a317257b87595e3c74a0004289e9fe298a9356c89ffc32,19707,16ea79d570e4a558c36b9d712cf6addf3e2ea28940bb909413d379c559975b77,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,122,45,3,18e195fca0085a417f98a9651f112511a6b1c2e896916a0006485cabcdc82ed5,19708,4ec6da51696acaab756bc4548eb39fd768f3f81556a529c0750d5d33bee4f575,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,0,3,eff9a269789ce23756a46de41a945e8856b1967338af35a97ddde4e1edef48e5,19708,eed6a54ffd265484db0f274293e1401f8bf31af1847c954f26ee30935b8ad9a1,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,1,3,a2dda646cdf9e901cdd0620308b35dcac67d15e39a0247cd0141646424c65135,19707,8de2fcf53a728b8416950ea2830f9ee1f3edbf444591541d2b89e0f45ceccf92,-1,unavailable,2,ordinary_transaction,true
sphincs,sphincs-lowrate-v1,sphincs-20-tps,123,2,3,92a60956417dc133e454a9429faf2a18dc642cab2e6b2d3f43b4e28adc271ff6,19706,a5c052eef5bdb9dc32f71695cc6799debc949e2fb1dd7a54cdde095beb798d06,-1,unavailable,2,ordinary_transaction,true
